wl,n,k
903.865601,3.5841220000000003,3.4265230000000004
905.444458,3.587069,3.428372
907.023071,3.590007,3.430218
908.601685,3.592936,3.43206
910.180176,3.5958550000000002,3.4339
911.758606,3.598763,3.435737
913.336914,3.601663,3.4375720000000003
914.915161,3.6045519999999995,3.439404
916.493347,3.6074300000000004,3.4412339999999997
918.071411,3.610299,3.443061
919.649292,3.613157,3.4448870000000005
921.227234,3.616004,3.446711
922.804993,3.618839,3.4485330000000003
924.38269,3.621664,3.450354
925.960327,3.6244769999999997,3.452175
927.537781,3.627279,3.453995
929.115234,3.63007,3.4558150000000003
930.692566,3.632851,3.457635
932.269836,3.63562,3.459456
933.846985,3.638379,3.4612769999999995
935.424011,3.6411269999999996,3.4631
937.000977,3.6438639999999998,3.464923
938.57782,3.6465910000000004,3.4667480000000004
940.154602,3.649308,3.468575
941.731262,3.652014,3.4704029999999997
943.307922,3.6547110000000003,3.472233
944.884399,3.657398,3.474065
946.460754,3.660074,3.4758989999999996
948.036987,3.6627419999999997,3.477735
949.613281,3.665399,3.479574
951.189331,3.668048,3.4814160000000003
952.76532,3.6706870000000005,3.48326
954.341309,3.673317,3.485107
955.917114,3.675938,3.486957
957.492798,3.67855,3.488809
959.068359,3.6811540000000003,3.4906650000000004
960.643921,3.6837489999999997,3.492525
962.21936,3.6863360000000003,3.494387
963.794617,3.688915,3.496253
965.369934,3.6914860000000003,3.4981230000000005
966.945007,3.6940480000000004,3.4999949999999997
968.52002,3.696603,3.501872
970.09491,3.69915,3.5037519999999995
971.6698,3.70169,3.505636
973.244507,3.7042230000000003,3.5075239999999996
974.819153,3.706748,3.509415
976.393677,3.7092660000000004,3.51131
977.968079,3.7117769999999997,3.51321
979.542358,3.714282,3.515113
981.116577,3.7167800000000004,3.5170199999999996
982.690735,3.719271,3.518931
984.264771,3.7217559999999996,3.5208470000000003
985.838684,3.7242349999999997,3.5227660000000003
987.412415,3.7267069999999998,3.524689
988.986145,3.729174,3.526617
990.559753,3.7316339999999997,3.528549
992.133179,3.734089,3.5304849999999997
993.706665,3.736539,3.532425
995.279907,3.738983,3.5343699999999996
996.853027,3.741421,3.536318
998.426147,3.7438550000000004,3.538271
999.999146,3.746283,3.540228
1012.878723,3.765997,3.5564160000000005
1016.250183,3.7711129999999997,3.5607019999999996
1019.622375,3.776214,3.565008
1022.995239,3.7813,3.5693349999999997
1026.368652,3.786372,3.5736809999999997
1029.74292,3.791433,3.5780480000000003
1033.117676,3.796482,3.582435
1036.493286,3.8015220000000003,3.586841
1039.869385,3.8065510000000002,3.5912660000000005
1043.246338,3.811573,3.59571
1046.623779,3.816588,3.600172
1050.001953,3.821596,3.6046519999999997
1053.380859,3.826599,3.60915
1056.760498,3.8315980000000005,3.6136660000000003
1060.140625,3.836592,3.6181970000000003
1063.521484,3.841585,3.622746
1066.903076,3.846575,3.62731
1070.2854,3.8515650000000003,3.631889
1073.668213,3.856555,3.636482
1077.051758,3.8615470000000003,3.64109
1080.436035,3.86654,3.64571
1083.820923,3.871536,3.650344
1087.206543,3.8765370000000003,3.654988
1090.592773,3.8815419999999996,3.659642
1093.979736,3.8865540000000003,3.664304
1097.36731,3.891571,3.6689730000000003
1100.755615,3.8965940000000003,3.6736480000000005
1104.144531,3.9016230000000003,3.678326
1107.53418,3.906657,3.683008
1110.924438,3.911696,3.687693
1114.31543,3.9167410000000005,3.6923790000000003
1117.707031,3.92179,3.6970650000000003
1121.099365,3.9268449999999997,3.7017510000000002
1124.49231,3.9319029999999997,3.706436
1127.885986,3.9369660000000004,3.7111199999999998
1131.280273,3.9420330000000003,3.7158010000000004
1134.675293,3.947104,3.7204800000000002
1138.070923,3.952177,3.7251540000000003
1141.467285,3.9572529999999997,3.729825
1144.864258,3.962332,3.7344910000000002
1148.261963,3.9674139999999998,3.739153
1151.660278,3.972497,3.743808
1155.059326,3.977581,3.7484580000000003
1158.458984,3.9826669999999997,3.7531019999999997
1161.859253,3.987753,3.757738
1165.260376,3.99284,3.762368
1168.661987,3.997927,3.7669900000000003
1172.064453,4.003014,3.771605
1175.467529,4.008099,3.776212
1178.871216,4.013184,3.780811
1182.275635,4.018267,3.7854010000000002
1185.680664,4.023348,3.789982
1189.086304,4.028427,3.7945550000000003
1192.492798,4.033503,3.799119
1195.89978,4.038576,3.8036730000000003
1199.307617,4.043646,3.808218
1202.716064,4.048712,3.812754
1206.125122,4.0537730000000005,3.817281
1209.534912,4.05883,3.821797
1212.945313,4.0638819999999996,3.826304
1216.356445,4.068929,3.830801
1219.768188,4.07397,3.835288
1223.180664,4.079005,3.8397650000000003
1226.59375,4.084033,3.844232
1230.007568,4.089054,3.84869
1233.421997,4.094068,3.8531370000000003
1236.837158,4.099074,3.8575739999999996
1240.25293,4.104072,3.8620019999999995
1243.669434,4.109062000000001,3.8664199999999997
1247.086548,4.1140419999999995,3.870828
1250.504395,4.119014,3.875226
