wl,n,k
963.794617,1.8181509999999999,0
965.369934,1.81801,0
966.945007,1.81787,0
968.52002,1.8177299999999998,0
970.09491,1.817589,0
971.6698,1.817449,0
973.244507,1.817309,0
974.819153,1.8171689999999998,0
976.393677,1.817029,0
977.968079,1.816889,0
979.542358,1.816748,0
981.116577,1.8166080000000002,0
982.690735,1.816468,0
984.264771,1.816328,0
985.838684,1.8161880000000001,0
987.412415,1.8160479999999999,0
988.986145,1.815908,0
990.559753,1.815768,0
992.133179,1.8156279999999998,0
993.706665,1.8154880000000002,0
995.279907,1.815348,0
996.853027,1.8152080000000002,0
998.426147,1.8150680000000001,0
999.999146,1.8149279999999999,0
1012.878723,1.81378,0
1016.250183,1.81348,0
1019.622375,1.813179,0
1022.995239,1.812878,0
1026.368652,1.812577,0
1029.74292,1.812275,0
1033.117676,1.811973,0
1036.493286,1.8116720000000002,0
1039.869385,1.8113700000000001,0
1043.246338,1.8110669999999998,0
1046.623779,1.810764,0
1050.001953,1.8104619999999998,0
1053.380859,1.8101580000000002,0
1056.760498,1.809855,0
1060.140625,1.809551,0
1063.521484,1.809247,0
1066.903076,1.8089419999999998,0
1070.2854,1.8086380000000002,0
1073.668213,1.808332,0
1077.051758,1.808027,0
1080.436035,1.807721,0
1083.820923,1.8074150000000002,0
1087.206543,1.8071080000000002,0
1090.592773,1.8068009999999999,0
1093.979736,1.8064939999999998,0
1097.36731,1.806186,0
1100.755615,1.8058779999999999,0
1104.144531,1.805569,0
1107.53418,1.8052599999999999,0
1110.924438,1.8049509999999998,0
1114.31543,1.804641,0
1117.707031,1.8043310000000001,0
1121.099365,1.8040200000000002,0
1124.49231,1.803709,0
1127.885986,1.8033970000000001,0
1131.280273,1.8030849999999998,0
1134.675293,1.802772,0
1138.070923,1.802459,0
1141.467285,1.802145,0
1144.864258,1.8018310000000002,0
1148.261963,1.8015169999999998,0
1151.660278,1.8012009999999998,0
1155.059326,1.800886,0
1158.458984,1.80057,0
1161.859253,1.8002529999999999,0
1165.260376,1.799936,0
1168.661987,1.799618,0
1172.064453,1.7993,0
1175.467529,1.7989810000000002,0
1178.871216,1.798661,0
1182.275635,1.7983419999999999,0
1185.680664,1.7980209999999999,0
1189.086304,1.7977,0
1192.492798,1.797378,0
1195.89978,1.7970560000000002,0
1199.307617,1.7967330000000001,0
1202.716064,1.7964099999999998,0
1206.125122,1.796086,0
1209.534912,1.7957610000000002,0
1212.945313,1.795436,0
1216.356445,1.7951099999999998,0
1219.768188,1.7947830000000002,0
1223.180664,1.794456,0
1226.59375,1.794129,0
1230.007568,1.7938,0
1233.421997,1.7934709999999998,0
1236.837158,1.7931419999999998,0
1240.25293,1.7928119999999999,0
1243.669434,1.7924810000000002,0
1247.086548,1.7921490000000002,0
1250.504395,1.7918169999999998,0
1253.922852,1.791484,0
1257.342041,1.791151,0
1260.761841,1.7908169999999999,0
1264.182373,1.790482,0
1267.603516,1.790146,0
1271.025391,1.78981,0
1274.447998,1.7894729999999999,0
1277.871094,1.789136,0
1281.294922,1.7887979999999999,0
1284.719482,1.788459,0
1288.144775,1.7881189999999998,0
1291.570557,1.787779,0
1294.997192,1.787438,0
1298.424316,1.787096,0
1301.852295,1.7867540000000002,0
1305.280762,1.786411,0
1308.710083,1.7860669999999998,0
1312.139893,1.785722,0
1315.570557,1.785377,0
1319.001709,1.785031,0
1322.433716,1.784684,0
1325.866333,1.7843369999999998,0
1329.299561,1.7839880000000001,0
1332.733521,1.7836400000000001,0
1336.168091,1.78329,0
1339.603271,1.782939,0
1343.039307,1.782588,0
1346.47583,1.7822360000000002,0
1349.913208,1.781883,0
1353.351196,1.7815299999999998,0
1356.789795,1.7811759999999999,0
1360.229126,1.780821,0
1363.669189,1.7804650000000002,0
1367.109741,1.7801080000000002,0
1370.551025,1.7797509999999999,0
1373.993042,1.779393,0
1377.435791,1.779034,0
1380.87915,1.778674,0
1384.322998,1.778314,0
1387.767822,1.777953,0
1391.213135,1.777591,0
1394.65918,1.7772279999999998,0
1398.105835,1.776864,0
1401.553223,1.7765,0
1405.001221,1.7761349999999998,0
1408.449951,1.775769,0
1411.899292,1.7754020000000001,0
1415.349365,1.775034,0
1418.800049,1.774666,0
1422.251465,1.7742959999999999,0
1425.703491,1.773926,0
1429.15625,1.773555,0
1432.609619,1.773184,0
1436.063721,1.7728110000000001,0
1439.518555,1.7724380000000002,0
1442.973877,1.7720630000000002,0
1446.430054,1.7716880000000002,0
1449.886841,1.771312,0
1453.344238,1.770936,0
1456.802368,1.770558,0
1460.261108,1.7701799999999999,0
1463.720581,1.7698,0
1467.180786,1.76942,0
1470.641479,1.769039,0
1474.103027,1.768657,0
1477.565186,1.768275,0
1481.027954,1.7678909999999999,0
1484.491455,1.767507,0
1487.955566,1.767121,0
1491.42041,1.766735,0
1494.885986,1.766348,0
1498.352051,1.7659599999999998,0
1501.81897,1.765571,0
1505.286377,1.765182,0
1508.754639,1.764791,0
1512.223389,1.7644,0
1515.692993,1.7640069999999999,0
1519.163208,1.763614,0
1522.634033,1.76322,0
1526.105591,1.762825,0
1529.577881,1.762429,0
1533.050659,1.7620330000000002,0
1536.52417,1.7616349999999998,0
1539.998413,1.761236,0
1543.473389,1.760837,0
1546.948975,1.7604369999999998,0
1550.425171,1.7600349999999998,0
1553.9021,1.7596330000000002,0
1557.379639,1.7592299999999998,0
1560.85791,1.7588259999999998,0
1564.336792,1.758421,0
1567.816528,1.758015,0
1571.296753,1.757609,0
1574.777588,1.7572009999999998,0
1578.259277,1.756792,0
1581.741577,1.7563830000000002,0
1585.224487,1.755972,0
1588.708252,1.7555610000000001,0
1592.192505,1.755149,0
1595.67749,1.754735,0
1599.163086,1.754321,0
1602.649414,1.7539060000000002,0
1606.136475,1.7534900000000002,0
1609.624023,1.7530729999999999,0
1613.112427,1.7526549999999999,0
1616.601318,1.7522360000000001,0
1620.091064,1.751816,0
1623.581299,1.751395,0
1627.072388,1.7509740000000003,0
1630.564087,1.7505509999999997,0
1634.056396,1.750127,0
1637.549561,1.7497029999999998,0
1641.043213,1.749277,0
1644.537476,1.74885,0
1648.032593,1.748423,0
1651.52832,1.7479939999999998,0
1655.024658,1.747565,0
1658.521729,1.7471349999999999,0
1662.019531,1.746703,0
1665.517944,1.746271,0
1669.016968,1.7458369999999999,0
1672.516846,1.7454029999999998,0
1676.017212,1.744968,0
1679.518188,1.744532,0
1683.019897,1.7440939999999998,0
15000,1.7441,0
